"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)"
190.77,21.431280106,27.8855524239
190.78,21.4546728361,27.7940837728
190.79,21.431280106,27.8855524239
190.8,21.4546728361,27.7708560751
190.81,21.431280106,27.8855524239
190.82,21.4546728361,27.8855524239
190.83,21.431280106,27.7708560751
190.84,21.4546728361,27.8855524239
190.85,21.431280106,27.7940837728
190.86,21.4546728361,27.8623208192
190.87,21.431280106,27.8623208192
190.88,21.4546728361,27.8623208192
190.89,21.431280106,27.7708560751
190.9,21.4780633335,27.8855524239
190.91,21.4078851305,27.7708560751
190.92,21.4546728361,27.8855524239
190.93,21.431280106,27.8623208192
190.94,21.4546728361,27.7708560751
190.95,21.431280106,27.7940837728
190.96,21.4546728361,27.8855524239
190.97,21.431280106,27.7708560751
190.98,21.4546728361,27.8855524239
190.99,21.431280106,27.7708560751
191,21.4780633335,27.8855524239
191.01,21.431280106,27.7708560751
191.02,21.4546728361,27.8623208192
191.03,21.4078851305,27.8623208192
191.04,21.4546728361,27.7708560751
191.05,21.431280106,27.8623208192
191.06,21.4546728361,27.8623208192
191.07,21.431280106,27.7708560751
191.08,21.4546728361,27.7708560751
191.09,21.431280106,27.8855524239
191.1,21.4546728361,27.8855524239
191.11,21.4078851305,27.8158606252
191.12,21.4546728361,27.8855524239
191.13,21.431280106,27.7708560751
191.14,21.4546728361,27.8855524239
191.15,21.431280106,27.7708560751
191.16,21.4546728361,27.8855524239
191.17,21.4078851305,27.7708560751
191.18,21.4546728361,27.8855524239
191.19,21.431280106,27.7708560751
191.2,21.4546728361,27.8855524239
191.21,21.4546728361,27.8855524239
191.22,21.4546728361,27.7708560751
191.23,21.4546728361,27.8855524239
191.24,21.4546728361,27.8158606252
191.25,21.4078851305,27.7708560751
191.26,21.4546728361,27.8390902234
191.27,21.431280106,27.8855524239
191.28,21.4546728361,27.8623208192
191.29,21.4078851305,27.7940837728
191.3,21.4780633335,27.8855524239
191.31,21.431280106,27.7940837728
191.32,21.4780633335,27.8623208192
191.33,21.4078851305,27.8855524239
191.34,21.4546728361,27.7940837728
191.35,21.431280106,27.8623208192
191.36,21.4546728361,27.8623208192
191.37,21.431280106,27.7708560751
191.38,21.4546728361,27.8855524239
191.39,21.431280106,27.7708560751
191.4,21.4546728361,27.8390902234
191.41,21.431280106,27.8855524239
191.42,21.4546728361,27.7708560751
191.43,21.4078851305,27.8855524239
191.44,21.4780633335,27.7708560751
191.45,21.431280106,27.8623208192
191.46,21.4546728361,27.8623208192
191.47,21.431280106,27.7708560751
191.48,21.4546728361,27.8855524239
191.49,21.4546728361,27.8855524239
191.5,21.4546728361,27.7708560751
191.51,21.431280106,27.8855524239
191.52,21.4780633335,27.7708560751
191.53,21.4546728361,27.8855524239
191.54,21.4546728361,27.7708560751
191.55,21.431280106,27.8158606252
191.56,21.4546728361,27.8855524239
191.57,21.431280106,27.8855524239
191.58,21.4546728361,27.8855524239
191.59,21.431280106,27.8390902234
191.6,21.4546728361,27.7708560751
191.61,21.431280106,27.8855524239
191.62,21.4780633335,27.7708560751
191.63,21.431280106,27.8855524239
191.64,21.4546728361,27.7708560751
191.65,21.4078851305,27.8623208192
191.66,21.4546728361,27.7940837728
191.67,21.4078851305,27.8855524239
191.68,21.4546728361,27.8623208192
191.69,21.431280106,27.7708560751
191.7,21.4780633335,27.8855524239
191.71,21.4546728361,27.8623208192
191.72,21.4546728361,27.7708560751
191.73,21.431280106,27.8855524239
191.74,21.4546728361,27.8390902234
191.75,21.431280106,27.8158606252
191.76,21.4546728361,27.8855524239
191.77,21.4546728361,27.7708560751
191.78,21.4780633335,27.8855524239
191.79,21.431280106,27.8623208192
191.8,21.4546728361,27.7708560751
191.81,21.431280106,27.8623208192
191.82,21.4546728361,27.8623208192
191.83,21.4546728361,27.7708560751
191.84,21.4546728361,27.8855524239
191.85,21.431280106,27.8158606252
191.86,21.4546728361,27.8623208192
191.87,21.431280106,27.8390902234
191.88,21.4546728361,27.8855524239
191.89,21.431280106,27.7708560751
191.9,21.4780633335,27.8855524239
191.91,21.4546728361,27.8855524239
191.92,21.4546728361,27.8855524239
191.93,21.431280106,27.8855524239
191.94,21.4780633335,27.8623208192
191.95,21.4546728361,27.7708560751
191.96,21.4780633335,27.8855524239
191.97,21.431280106,27.7708560751
191.98,21.4546728361,27.8623208192
191.99,21.4078851305,27.7940837728
192,21.4546728361,27.8623208192
192.01,21.4546728361,27.8623208192
192.02,21.4780633335,27.7708560751
192.03,21.4546728361,27.8158606252
192.04,21.4546728361,27.8855524239
192.05,21.431280106,27.8623208192
192.06,21.4780633335,27.8623208192
192.07,21.4078851305,27.7708560751
192.08,21.4780633335,27.7708560751
192.09,21.4078851305,27.8623208192
192.1,21.4780633335,27.8855524239
192.11,21.431280106,27.8623208192
192.12,21.4546728361,27.7708560751
192.13,21.4546728361,27.8623208192
192.14,21.4546728361,27.8623208192
192.15,21.4078851305,27.7708560751
192.16,21.4546728361,27.8855524239
192.17,21.4546728361,27.7476293417
192.18,21.4780633335,27.8855524239
192.19,21.4546728361,27.7708560751
192.2,21.4546728361,27.8855524239
192.21,21.431280106,27.7476293417
192.22,21.431280106,27.8623208192
192.23,21.431280106,27.8623208192
192.24,21.4546728361,27.8623208192
192.25,21.4546728361,27.8158606252
192.26,21.4780633335,27.7940837728
192.27,21.4780633335,27.7708560751
192.28,21.4546728361,27.8855524239
192.29,21.384487897,27.7940837728
192.3,21.4780633335,27.8623208192
192.31,21.4546728361,27.7940837728
192.32,21.4780633335,27.8390902234
192.33,21.4546728361,27.8623208192
192.34,21.4546728361,27.7708560751
192.35,21.4078851305,27.8623208192
192.36,21.4546728361,27.7708560751
192.37,21.4078851305,27.8390902234
192.38,21.4780633335,27.8623208192
192.39,21.4780633335,27.7708560751
192.4,21.4546728361,27.7940837728
192.41,21.4078851305,27.7708560751
192.42,21.4546728361,27.8855524239
192.43,21.4546728361,27.7708560751
192.44,21.4780633335,27.8623208192
192.45,21.431280106,27.8623208192
192.46,21.4546728361,27.8390902234
192.47,21.384487897,27.7476293417
192.48,21.4780633335,27.7940837728
192.49,21.431280106,27.8623208192
192.5,21.4780633335,27.7708560751
192.51,21.4546728361,27.8623208192
192.52,21.4780633335,27.7708560751
192.53,21.4078851305,27.8855524239
192.54,21.4546728361,27.7940837728
192.55,21.4078851305,27.7940837728
192.56,21.4780633335,27.8855524239
192.57,21.4780633335,27.7708560751
192.58,21.4546728361,27.7940837728
192.59,21.4546728361,27.8855524239
192.6,21.4546728361,27.7940837728
192.61,21.4078851305,27.8855524239
192.62,21.4546728361,27.7708560751
192.63,21.4546728361,27.8623208192
192.64,21.5014516109,27.8390902234
192.65,21.4780633335,27.7476293417
192.66,21.4780633335,27.8855524239
192.67,21.4078851305,27.7708560751
192.68,21.4780633335,27.8855524239
192.69,21.4546728361,27.8623208192
192.7,21.4780633335,27.7708560751
192.71,21.4546728361,27.8623208192
192.72,21.4780633335,27.7940837728
192.73,21.4078851305,27.8855524239
192.74,21.4780633335,27.7708560751
192.75,21.431280106,27.8623208192
192.76,21.4780633335,27.8623208192
192.77,21.4546728361,27.7476293417
192.78,21.4546728361,27.8855524239
192.79,21.4546728361,27.7476293417
192.8,21.4780633335,27.8855524239
192.81,21.4078851305,27.7708560751
192.82,21.4780633335,27.8623208192
192.83,21.4546728361,27.7708560751
192.84,21.5014516109,27.8623208192
192.85,21.431280106,27.8623208192
192.86,21.4780633335,27.7708560751
192.87,21.4780633335,27.8623208192
192.88,21.4780633335,27.7940837728
192.89,21.4780633335,27.8623208192
192.9,21.4780633335,27.8623208192
192.91,21.4780633335,27.7708560751
192.92,21.4780633335,27.8623208192
192.93,21.4078851305,27.8855524239
192.94,21.4780633335,27.7708560751
192.95,21.431280106,27.8623208192
192.96,21.4546728361,27.7708560751
192.97,21.4546728361,27.8390902234
192.98,21.4780633335,27.8390902234
192.99,21.431280106,27.8390902234
193,21.4546728361,27.7940837728
193.01,21.4546728361,27.8623208192
193.02,21.4780633335,27.7708560751
193.03,21.4780633335,27.8390902234
193.04,21.4780633335,27.8855524239
193.05,21.4546728361,27.7708560751
193.06,21.5014516109,27.8855524239
193.07,21.4546728361,27.7708560751
193.08,21.4780633335,27.7940837728
193.09,21.4546728361,27.8623208192
193.1,21.4780633335,27.7708560751
193.11,21.4546728361,27.8623208192
193.12,21.4780633335,27.7940837728
193.13,21.4780633335,27.8623208192
193.14,21.5014516109,27.7708560751
193.15,21.431280106,27.8623208192
193.16,21.4780633335,27.8390902234
193.17,21.4546728361,27.7476293417
193.18,21.4780633335,27.8623208192
193.19,21.4546728361,27.8390902234
193.2,21.4546728361,27.7708560751
193.21,21.4780633335,27.8855524239
193.22,21.4780633335,27.7708560751
193.23,21.431280106,27.8623208192
193.24,21.5248376809,27.7708560751
193.25,21.4546728361,27.7940837728
193.26,21.4780633335,27.8623208192
193.27,21.4546728361,27.7940837728
193.28,21.4546728361,27.8623208192
193.29,21.4546728361,27.8855524239
193.3,21.4780633335,27.7708560751
193.31,21.4546728361,27.8623208192
193.32,21.4780633335,27.8158606252
193.33,21.4546728361,27.7708560751
193.34,21.4780633335,27.8855524239
193.35,21.431280106,27.7476293417
193.36,21.4780633335,27.8855524239
193.37,21.4546728361,27.7708560751
193.38,21.4780633335,27.7940837728
193.39,21.5014516109,27.8855524239
193.4,21.4780633335,27.7476293417
193.41,21.4780633335,27.8855524239
193.42,21.4780633335,27.8390902234
193.43,21.4078851305,27.7708560751
193.44,21.4780633335,27.8623208192
193.45,21.4078851305,27.7940837728
193.46,21.4780633335,27.8158606252
193.47,21.4546728361,27.8623208192
193.48,21.4780633335,27.8390902234
193.49,21.4780633335,27.7476293417
193.5,21.4546728361,27.8623208192
193.51,21.4546728361,27.8855524239
193.52,21.4780633335,27.7940837728
193.53,21.4780633335,27.7708560751
193.54,21.4780633335,27.8623208192
193.55,21.4546728361,27.7940837728
193.56,21.4780633335,27.7940837728
193.57,21.4546728361,27.8623208192
193.58,21.4780633335,27.7940837728
193.59,21.4546728361,27.8390902234
193.6,21.5014516109,27.8623208192
193.61,21.4780633335,27.7476293417
193.62,21.4780633335,27.8855524239
193.63,21.4546728361,27.7708560751
193.64,21.4780633335,27.8623208192
193.65,21.4546728361,27.7476293417
193.66,21.4780633335,27.8855524239
193.67,21.4780633335,27.7708560751
193.68,21.4780633335,27.8390902234
193.69,21.4546728361,27.7476293417
193.7,21.4780633335,27.8623208192
193.71,21.4546728361,27.8623208192
193.72,21.4780633335,27.7708560751
193.73,21.4546728361,27.7940837728
193.74,21.5014516109,27.8855524239
193.75,21.4546728361,27.7476293417
193.76,21.5014516109,27.8855524239
193.77,21.4546728361,27.7940837728
193.78,21.4780633335,27.7708560751
193.79,21.4546728361,27.8623208192
193.8,21.4780633335,27.8390902234
193.81,21.4546728361,27.8390902234
193.82,21.4780633335,27.7708560751
193.83,21.4546728361,27.8623208192
193.84,21.4780633335,27.8623208192
193.85,21.4546728361,27.7708560751
193.86,21.4780633335,27.8158606252
193.87,21.4546728361,27.8623208192
193.88,21.5014516109,27.7940837728
193.89,21.4546728361,27.7708560751
193.9,21.4780633335,27.8623208192
193.91,21.4546728361,27.7708560751
193.92,21.4780633335,27.7476293417
193.93,21.4780633335,27.7708560751
193.94,21.4780633335,27.8623208192
193.95,21.4546728361,27.8623208192
193.96,21.5014516109,27.7708560751
193.97,21.4546728361,27.7940837728
193.98,21.4780633335,27.8623208192
193.99,21.4546728361,27.8623208192
194,21.5014516109,27.7708560751
194.01,21.4546728361,27.8390902234
194.02,21.4780633335,27.8855524239
194.03,21.4546728361,27.8390902234
194.04,21.4780633335,27.7708560751
194.05,21.4780633335,27.7476293417
194.06,21.4780633335,27.7708560751
194.07,21.4546728361,27.7940837728
194.08,21.4780633335,27.8855524239
194.09,21.4546728361,27.7708560751
194.1,21.4780633335,27.8855524239
194.11,21.4546728361,27.7476293417
194.12,21.4780633335,27.8623208192
194.13,21.4780633335,27.8623208192
194.14,21.4780633335,27.7708560751
194.15,21.4546728361,27.7476293417
194.16,21.5014516109,27.7708560751
194.17,21.4780633335,27.7244035612
194.18,21.4780633335,27.7708560751
194.19,21.4546728361,27.7708560751
194.2,21.4780633335,27.8623208192
194.21,21.4546728361,27.7708560751
194.22,21.5014516109,27.8623208192
194.23,21.4780633335,27.8390902234
194.24,21.4780633335,27.7708560751
194.25,21.4546728361,27.8623208192
194.26,21.5014516109,27.7708560751
194.27,21.4546728361,27.7708560751
194.28,21.4780633335,27.8390902234
194.29,21.4546728361,27.8623208192
194.3,21.4780633335,27.8623208192
194.31,21.4546728361,27.8623208192
194.32,21.4780633335,27.7708560751
194.33,21.4546728361,27.7476293417
194.34,21.5014516109,27.8623208192
194.35,21.4780633335,27.8623208192
194.36,21.5014516109,27.7708560751
194.37,21.4780633335,27.7476293417
194.38,21.4780633335,27.7476293417
194.39,21.4780633335,27.7244035612
194.4,21.4780633335,27.8623208192
194.41,21.4546728361,27.8623208192
194.42,21.5014516109,27.8623208192
194.43,21.4546728361,27.8390902234
194.44,21.4780633335,27.7708560751
194.45,21.4780633335,27.7244035612
194.46,21.5014516109,27.8158606252
194.47,21.4546728361,27.8623208192
194.48,21.4780633335,27.7708560751
194.49,21.4546728361,27.7708560751
194.5,21.4780633335,27.8623208192
194.51,21.4780633335,27.8623208192
194.52,21.4780633335,27.8158606252
194.53,21.4546728361,27.7708560751
194.54,21.4780633335,27.7708560751
194.55,21.4546728361,27.7476293417
194.56,21.4780633335,27.7476293417
194.57,21.4780633335,27.7476293417
194.58,21.4780633335,27.7708560751
194.59,21.4546728361,27.7940837728
194.6,21.4780633335,27.8855524239
194.61,21.4780633335,27.8623208192
194.62,21.4780633335,27.8623208192
194.63,21.4780633335,27.8623208192
194.64,21.4780633335,27.7708560751
194.65,21.4780633335,27.7708560751
194.66,21.4780633335,27.8390902234
194.67,21.4780633335,27.8623208192
194.68,21.5014516109,27.7708560751
194.69,21.4546728361,27.8390902234
194.7,21.4780633335,27.8623208192
194.71,21.4780633335,27.8390902234
194.72,21.4780633335,27.8623208192
194.73,21.4546728361,27.8390902234
194.74,21.4780633335,27.8623208192
194.75,21.4546728361,27.8623208192
194.76,21.5014516109,27.7708560751
194.77,21.4780633335,27.8390902234
194.78,21.5014516109,27.8623208192
194.79,21.4546728361,27.8390902234
194.8,21.4780633335,27.7940837728
194.81,21.4780633335,27.8158606252
194.82,21.4780633335,27.7708560751
194.83,21.4780633335,27.7708560751
194.84,21.4780633335,27.7708560751
194.85,21.4546728361,27.7476293417
194.86,21.4780633335,27.7708560751
194.87,21.4546728361,27.7940837728
194.88,21.4780633335,27.8623208192
194.89,21.4546728361,27.8158606252
194.9,21.5014516109,27.7708560751
194.91,21.4780633335,27.7708560751
194.92,21.4780633335,27.7708560751
194.93,21.4780633335,27.7940837728
194.94,21.5014516109,27.7708560751
194.95,21.4546728361,27.7476293417
194.96,21.4780633335,27.7940837728
194.97,21.4546728361,27.8623208192
194.98,21.5014516109,27.8390902234
194.99,21.4546728361,27.7476293417
195,21.4780633335,27.7940837728
195.01,21.4780633335,27.8623208192
195.02,21.5014516109,27.8623208192
195.03,21.4780633335,27.8623208192
195.04,21.5014516109,27.8855524239
195.05,21.4546728361,27.8623208192
195.06,21.4780633335,27.8623208192
195.07,21.4780633335,27.8158606252
195.08,21.4780633335,27.7708560751
195.09,21.4780633335,27.8390902234
195.1,21.4780633335,27.8623208192
195.11,21.4780633335,27.8158606252
195.12,21.4780633335,27.7708560751
195.13,21.4780633335,27.7708560751
195.14,21.5014516109,27.7708560751
195.15,21.4780633335,27.7476293417
195.16,21.4780633335,27.8623208192
195.17,21.4780633335,27.8623208192
195.18,21.5014516109,27.7708560751
195.19,21.4780633335,27.7940837728
195.2,21.4780633335,27.8623208192
195.21,21.4546728361,27.7708560751
195.22,21.5014516109,27.8623208192
195.23,21.4546728361,27.8623208192
195.24,21.5014516109,27.8623208192
195.25,21.4780633335,27.8623208192
195.26,21.4780633335,27.8623208192
195.27,21.4546728361,27.7708560751
195.28,21.5014516109,27.7708560751
195.29,21.4780633335,27.8390902234
195.3,21.4780633335,27.8158606252
195.31,21.4780633335,27.7476293417
195.32,21.5014516109,27.8855524239
195.33,21.4780633335,27.7476293417
195.34,21.5014516109,27.8390902234
195.35,21.4780633335,27.8623208192
195.36,21.4780633335,27.8623208192
195.37,21.4780633335,27.8390902234
195.38,21.5014516109,27.7708560751
195.39,21.4780633335,27.7476293417
195.4,21.5014516109,27.8623208192
195.41,21.4780633335,27.8623208192
195.42,21.4780633335,27.7708560751
195.43,21.4546728361,27.8390902234
195.44,21.5014516109,27.8390902234
195.45,21.4780633335,27.7476293417
195.46,21.4780633335,27.7708560751
195.47,21.4780633335,27.8390902234
195.48,21.4780633335,27.8390902234
